timestamp,ticker,strike_price,result,final_yes_price,final_no_price
2026-03-06T05:16:40.519815+00:00,KXSOL15M-26MAR060015-15,88.1603,no,1,100
2026-03-06T05:31:24.667356+00:00,KXSOL15M-26MAR060030-30,88.002,no,100,100
2026-03-06T05:46:46.578450+00:00,KXSOL15M-26MAR060045-45,87.9612,no,1,100
2026-03-06T06:01:23.958875+00:00,KXSOL15M-26MAR060100-00,87.6362,yes,100,100
2026-03-06T06:16:34.732795+00:00,KXSOL15M-26MAR060115-15,87.9477,no,1,100
2026-03-06T06:31:19.853272+00:00,KXSOL15M-26MAR060130-30,87.775,yes,100,100
2026-03-06T06:46:28.641422+00:00,KXSOL15M-26MAR060145-45,87.8555,yes,100,100
2026-03-06T07:01:58.565392+00:00,KXSOL15M-26MAR060200-00,88.2107,no,100,100
2026-03-06T07:16:44.785104+00:00,KXSOL15M-26MAR060215-15,88.1265,no,1,100
2026-03-06T07:31:36.312326+00:00,KXSOL15M-26MAR060230-30,88.0207,yes,100,100
2026-03-06T07:46:28.878961+00:00,KXSOL15M-26MAR060245-45,88.69,no,100,100
2026-03-06T08:09:51.770191+00:00,KXSOL15M-26MAR060300-00,88.6875,yes,100,100
2026-03-06T08:16:22.423914+00:00,KXSOL15M-26MAR060315-15,88.707,no,100,100
2026-03-06T08:31:31.616924+00:00,KXSOL15M-26MAR060330-30,88.427,yes,100,100
2026-03-06T08:46:47.575203+00:00,KXSOL15M-26MAR060345-45,88.4322,yes,100,100
2026-03-06T09:01:50.815249+00:00,KXSOL15M-26MAR060400-00,88.4453,no,100,100
2026-03-06T09:16:51.320886+00:00,KXSOL15M-26MAR060415-15,88.3135,no,100,100
2026-03-06T09:31:40.254814+00:00,KXSOL15M-26MAR060430-30,87.7855,no,100,100
2026-03-06T09:46:28.839054+00:00,KXSOL15M-26MAR060445-45,87.3908,yes,100,100
2026-03-06T10:01:45.247564+00:00,KXSOL15M-26MAR060500-00,87.4242,yes,100,100
2026-03-06T10:16:33.797209+00:00,KXSOL15M-26MAR060515-15,87.5118,yes,100,100
2026-03-06T10:31:33.924732+00:00,KXSOL15M-26MAR060530-30,87.7468,yes,100,100
2026-03-06T10:46:40.666237+00:00,KXSOL15M-26MAR060545-45,87.836,no,100,100
2026-03-06T11:01:54.129218+00:00,KXSOL15M-26MAR060600-00,87.6625,yes,100,100
2026-03-06T11:16:45.306857+00:00,KXSOL15M-26MAR060615-15,87.7175,yes,100,100
2026-03-06T11:31:42.569875+00:00,KXSOL15M-26MAR060630-30,87.9185,no,100,100
