timestamp,ticker,strike_price,crypto_price,mins_left,yes_ask,no_ask,yes_bid,no_bid,yes_depth_1,yes_depth_3,yes_depth_all,no_depth_1,no_depth_3,no_depth_all,yes_levels,no_levels,spread
2026-03-06T14:27:12.808379+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36811,2.79,93,9,91,7,17,19,92728,1629,3310,4246,58,6,2
2026-03-06T14:27:13.767453+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36811,2.77,93,9,91,7,17,19,92728,1629,3310,4246,58,6,2
2026-03-06T14:27:14.734377+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36834,2.76,93,9,91,7,17,19,92840,1629,3310,4164,59,6,2
2026-03-06T14:27:15.699666+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36834,2.74,93,9,91,7,17,19,92694,1629,3002,3953,58,6,2
2026-03-06T14:27:16.793521+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36834,2.72,93,9,91,7,17,19,92707,1629,3310,4244,58,6,2
2026-03-06T14:27:17.737518+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36834,2.71,93,9,91,7,17,19,92738,1149,3002,3856,59,7,2
2026-03-06T14:27:18.928720+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36778,2.69,93,9,91,7,17,19,92888,1149,1722,3401,58,7,2
2026-03-06T14:27:19.716204+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36778,2.67,93,8,92,7,17,19,85888,29,122,2060,57,8,1
2026-03-06T14:27:20.927676+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36757,2.66,93,8,92,7,17,19,88848,1149,1722,3655,59,7,1
2026-03-06T14:27:21.730602+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36757,2.64,93,8,92,7,17,19,85742,29,122,2301,56,8,1
2026-03-06T14:27:22.859109+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36757,2.62,93,8,92,7,17,19,88697,29,1242,3901,60,8,1
2026-03-06T14:27:23.738179+00:00,KXXRP15M-26MAR060930-30,1.3648,1.36757,2.61,93,8,92,7,17,19,88518,29,1242,3721,59,8,1
