timestamp,ticker,strike_price,result,final_yes_price,final_no_price
2026-03-05T22:45:09.590662+00:00,KXETH15M-26MAR051600-00,2088.04,yes,100,100
2026-03-05T22:45:09.590701+00:00,KXETH15M-26MAR051545-45,2087.75,yes,100,100
2026-03-05T22:45:09.590739+00:00,KXETH15M-26MAR051530-30,2079.949999,yes,100,100
2026-03-05T22:45:09.590788+00:00,KXETH15M-26MAR051515-15,2074.94,yes,100,100
2026-03-05T22:45:09.590819+00:00,KXETH15M-26MAR051500-00,2078.8,no,100,100
2026-03-05T22:45:09.590845+00:00,KXETH15M-26MAR051445-45,2078.6,yes,100,100
2026-03-05T22:45:09.590883+00:00,KXETH15M-26MAR051430-30,2088.679999,no,100,100
2026-03-05T22:45:09.590908+00:00,KXETH15M-26MAR051415-15,2076.37,yes,100,100
2026-03-05T22:45:09.590934+00:00,KXETH15M-26MAR051400-00,2075.739999,yes,100,100
2026-03-05T22:45:09.590959+00:00,KXETH15M-26MAR051345-45,2067.12,yes,100,100
2026-03-05T22:45:09.590989+00:00,KXETH15M-26MAR051330-30,2070.08,no,100,100
2026-03-05T22:45:09.591026+00:00,KXETH15M-26MAR051315-15,2060.159999,yes,100,100
2026-03-05T22:45:09.591062+00:00,KXETH15M-26MAR051300-00,2067.71,no,100,100
2026-03-05T22:45:09.591099+00:00,KXETH15M-26MAR051245-45,2071.38,no,100,100
2026-03-05T22:45:11.573561+00:00,KXETH15M-26MAR051730-30,2079.83,yes,100,100
2026-03-05T22:45:11.574090+00:00,KXETH15M-26MAR051715-15,2080.489999,no,100,100
2026-03-05T22:45:11.574178+00:00,KXETH15M-26MAR051700-00,2081.5,no,100,100
2026-03-05T22:45:11.574223+00:00,KXETH15M-26MAR051645-45,2093.21,no,100,100
2026-03-05T22:45:11.574269+00:00,KXETH15M-26MAR051630-30,2093.87,no,100,100
2026-03-05T22:45:11.574303+00:00,KXETH15M-26MAR051615-15,2094.9,no,100,100
2026-03-05T22:45:11.574334+00:00,KXETH15M-26MAR051600-00,2088.04,yes,100,100
2026-03-05T22:45:11.574362+00:00,KXETH15M-26MAR051545-45,2087.75,yes,100,100
2026-03-05T22:45:11.574391+00:00,KXETH15M-26MAR051530-30,2079.949999,yes,100,100
2026-03-05T22:45:11.574425+00:00,KXETH15M-26MAR051515-15,2074.94,yes,100,100
2026-03-05T22:45:11.574456+00:00,KXETH15M-26MAR051500-00,2078.8,no,100,100
2026-03-05T22:45:11.574500+00:00,KXETH15M-26MAR051445-45,2078.6,yes,100,100
2026-03-05T22:45:11.574548+00:00,KXETH15M-26MAR051430-30,2088.679999,no,100,100
2026-03-05T22:45:11.574719+00:00,KXETH15M-26MAR051415-15,2076.37,yes,100,100
2026-03-05T22:45:11.574796+00:00,KXETH15M-26MAR051400-00,2075.739999,yes,100,100
2026-03-05T22:45:11.574833+00:00,KXETH15M-26MAR051345-45,2067.12,yes,100,100
2026-03-05T22:45:11.574862+00:00,KXETH15M-26MAR051330-30,2070.08,no,100,100
2026-03-05T22:45:11.574916+00:00,KXETH15M-26MAR051315-15,2060.159999,yes,100,100
2026-03-05T22:45:11.574964+00:00,KXETH15M-26MAR051300-00,2067.71,no,100,100
2026-03-05T22:45:11.575003+00:00,KXETH15M-26MAR051245-45,2071.38,no,100,100
2026-03-05T22:46:58.395671+00:00,KXETH15M-26MAR051745-45,2080.1,yes,100,100
2026-03-05T22:46:58.490259+00:00,KXETH15M-26MAR051745-45,2080.1,yes,100,100
2026-03-05T22:46:58.539315+00:00,KXETH15M-26MAR051745-45,2080.1,yes,100,100
2026-03-05T22:46:58.660359+00:00,KXETH15M-26MAR051745-45,2080.1,yes,100,100
2026-03-05T23:01:23.848653+00:00,KXETH15M-26MAR051800-00,2082.5,no,100,100
2026-03-05T23:16:29.236732+00:00,KXETH15M-26MAR051815-15,2081.179999,no,100,100
2026-03-05T23:31:35.364632+00:00,KXETH15M-26MAR051830-30,2079.67,yes,100,100
2026-03-05T23:46:38.389637+00:00,KXETH15M-26MAR051845-45,2084.25,no,100,100
2026-03-06T00:01:39.155661+00:00,KXETH15M-26MAR051900-00,2076.58,no,100,100
2026-03-06T00:16:25.721804+00:00,KXETH15M-26MAR051915-15,2072.949999,yes,100,100
2026-03-06T00:31:27.330762+00:00,KXETH15M-26MAR051930-30,2080.76,no,100,100
2026-03-06T00:46:36.106276+00:00,KXETH15M-26MAR051945-45,2073.69,no,100,100
2026-03-06T01:01:34.052184+00:00,KXETH15M-26MAR052000-00,2072.38,yes,100,100
2026-03-06T01:16:23.299805+00:00,KXETH15M-26MAR052015-15,2073.96,yes,100,100
2026-03-06T01:31:36.937942+00:00,KXETH15M-26MAR052030-30,2074.739999,no,100,100
2026-03-06T01:46:41.299198+00:00,KXETH15M-26MAR052045-45,2065.35,yes,100,100
2026-03-06T02:01:35.783690+00:00,KXETH15M-26MAR052100-00,2086.159999,yes,100,100
2026-03-06T02:16:29.048004+00:00,KXETH15M-26MAR052115-15,2088.27,yes,100,1
2026-03-06T02:31:19.122779+00:00,KXETH15M-26MAR052130-30,2092.04,no,1,100
2026-03-06T02:46:23.205940+00:00,KXETH15M-26MAR052145-45,2087.52,yes,100,1
2026-03-06T03:01:40.145126+00:00,KXETH15M-26MAR052200-00,2088.32,no,1,100
2026-03-06T03:16:49.609816+00:00,KXETH15M-26MAR052215-15,2083.8,no,1,100
2026-03-06T03:31:37.484610+00:00,KXETH15M-26MAR052230-30,2078.33,yes,100,1
2026-03-06T03:46:40.596693+00:00,KXETH15M-26MAR052245-45,2085.889999,no,1,100
2026-03-06T04:01:47.650708+00:00,KXETH15M-26MAR052300-00,2084.63,no,1,100
2026-03-06T04:16:44.524077+00:00,KXETH15M-26MAR052315-15,2084.219999,no,1,100
2026-03-06T04:31:49.324641+00:00,KXETH15M-26MAR052330-30,2079.06,no,1,100
2026-03-06T04:46:45.266130+00:00,KXETH15M-26MAR052345-45,2076.54,no,1,100
2026-03-06T05:01:47.665851+00:00,KXETH15M-26MAR060000-00,2068.219999,yes,100,100
2026-03-06T05:16:41.800354+00:00,KXETH15M-26MAR060015-15,2070.88,no,1,100
2026-03-06T05:31:34.790063+00:00,KXETH15M-26MAR060030-30,2069.449999,no,100,100
2026-03-06T05:46:31.865790+00:00,KXETH15M-26MAR060045-45,2066.54,no,1,100
2026-03-06T06:01:40.932886+00:00,KXETH15M-26MAR060100-00,2062.48,yes,100,100
2026-03-06T06:16:31.912499+00:00,KXETH15M-26MAR060115-15,2069.81,no,1,100
2026-03-06T06:31:20.448832+00:00,KXETH15M-26MAR060130-30,2065.659999,yes,100,100
2026-03-06T06:46:43.722774+00:00,KXETH15M-26MAR060145-45,2069.429999,yes,100,100
2026-03-06T07:01:28.985440+00:00,KXETH15M-26MAR060200-00,2075.46,no,100,100
2026-03-06T07:16:32.236743+00:00,KXETH15M-26MAR060215-15,2075.19,no,1,100
2026-03-06T07:31:19.618599+00:00,KXETH15M-26MAR060230-30,2072.17,yes,100,100
2026-03-06T07:46:44.565646+00:00,KXETH15M-26MAR060245-45,2084.219999,yes,100,100
2026-03-06T08:09:11.884895+00:00,KXETH15M-26MAR060300-00,2084.73,no,100,100
2026-03-06T08:16:38.901716+00:00,KXETH15M-26MAR060315-15,2083.06,no,100,100
2026-03-06T08:31:45.207484+00:00,KXETH15M-26MAR060330-30,2080.75,no,100,100
