timestamp,ticker,strike_price,crypto_price,mins_left,yes_ask,no_ask,yes_bid,no_bid,yes_depth_1,yes_depth_3,yes_depth_all,no_depth_1,no_depth_3,no_depth_all,yes_levels,no_levels,spread
2026-03-06T11:14:49.423022+00:00,KXBTC15M-26MAR060615-15,70551.1,70551.7,0.18,94,7,93,6,823,823,93836,21,21,21,29,1,1
2026-03-06T11:14:50.390332+00:00,KXBTC15M-26MAR060615-15,70551.1,70551.7,0.16,94,7,93,6,823,823,93620,21,21,21,27,1,1
2026-03-06T11:14:51.410547+00:00,KXBTC15M-26MAR060615-15,70551.1,70551.7,0.14,94,7,93,6,823,823,93557,149,149,149,27,1,1
2026-03-06T11:14:52.485197+00:00,KXBTC15M-26MAR060615-15,70551.1,70551.7,0.13,94,7,93,6,823,823,93628,0,0,0,29,0,1
2026-03-06T11:14:53.434439+00:00,KXBTC15M-26MAR060615-15,70551.1,70551.7,0.11,94,7,93,6,823,823,93870,0,0,0,29,0,1
2026-03-06T11:14:56.431024+00:00,KXBTC15M-26MAR060615-15,70551.1,70551.7,0.06,100,1,99,0,823,823,95408,0,0,0,29,0,1
2026-03-06T11:14:57.443020+00:00,KXBTC15M-26MAR060615-15,70551.1,70551.7,0.04,100,1,99,0,823,823,95358,0,0,0,27,0,1
2026-03-06T11:14:58.515166+00:00,KXBTC15M-26MAR060615-15,70551.1,70551.7,0.03,100,1,99,0,823,823,95540,0,0,0,27,0,1
2026-03-06T11:14:59.577863+00:00,KXBTC15M-26MAR060615-15,70551.1,70551.7,0.01,100,1,99,0,823,823,112965,0,0,0,26,0,1
2026-03-06T11:15:02.608721+00:00,KXBTC15M-26MAR060630-30,70556.29,70551.7,14.96,48,53,47,52,22555,22630,23867,23055,23130,24413,24,26,1
2026-03-06T11:15:09.803576+00:00,KXBTC15M-26MAR060630-30,70556.29,70551.7,14.84,48,53,47,52,22556,52087,59845,23055,52586,57467,42,38,1
2026-03-06T11:15:12.846396+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.4,14.79,50,52,48,50,24535,54066,60881,25036,54567,60383,41,40,2
2026-03-06T11:15:13.849614+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.4,14.77,50,52,48,50,24535,54081,60890,25035,54681,60826,41,42,2
2026-03-06T11:15:23.384001+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.4,14.61,49,52,48,51,24496,54042,62975,24995,54641,63261,42,41,1
2026-03-06T11:15:24.348060+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.4,14.6,49,52,48,51,24497,54544,63218,24996,54642,62871,41,42,1
2026-03-06T11:15:25.371593+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.58,49,52,48,51,24497,54545,63017,24997,54644,62820,41,43,1
2026-03-06T11:15:26.406827+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.56,49,52,48,51,24497,54545,68034,24997,54645,67838,40,44,1
2026-03-06T11:15:29.434939+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.51,49,52,48,51,24997,55045,68477,24997,54645,67694,40,43,1
2026-03-06T11:15:32.468769+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.46,49,52,48,51,24978,55026,68848,24978,54626,68301,40,44,1
2026-03-06T11:15:33.462707+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.44,49,52,48,51,69662,71091,84425,24978,54626,68238,39,47,1
2026-03-06T11:15:34.467019+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.43,49,52,48,51,69661,71090,84458,24978,54626,68272,39,46,1
2026-03-06T11:15:35.501903+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.6,14.41,49,52,48,51,69662,71091,84477,24978,54626,67987,41,44,1
2026-03-06T11:15:36.453635+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.6,14.39,49,52,48,51,69661,71090,84564,24978,54626,68433,39,45,1
2026-03-06T11:15:39.547659+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.34,49,52,48,51,69661,71090,84893,24977,54625,68463,39,48,1
2026-03-06T11:15:40.567078+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.32,49,52,48,51,69661,71090,84893,24977,54625,68463,39,48,1
2026-03-06T11:15:41.560445+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.31,47,54,46,53,69621,71050,84824,24937,54585,68428,41,47,1
2026-03-06T11:15:42.577895+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.29,47,54,46,53,69621,71050,84772,24937,54585,68428,40,47,1
2026-03-06T11:15:45.593691+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.24,47,54,46,53,69626,71055,83853,24937,54681,67373,34,39,1
2026-03-06T11:15:46.601221+00:00,KXBTC15M-26MAR060630-30,70556.29,70549.7,14.22,47,54,46,53,69626,71055,83468,24937,54681,66916,33,40,1
2026-03-06T11:15:49.689996+00:00,KXBTC15M-26MAR060630-30,70556.29,70548.2,14.17,47,54,46,53,69626,71055,184453,24937,54681,168340,31,40,1
2026-03-06T11:15:50.686409+00:00,KXBTC15M-26MAR060630-30,70556.29,70548.2,14.16,47,54,46,53,69606,81035,184404,24937,54681,168300,31,41,1
2026-03-06T11:15:51.752777+00:00,KXBTC15M-26MAR060630-30,70556.29,70548.2,14.14,41,60,40,59,69606,81035,184421,24917,54661,168295,30,40,1
