timestamp,ticker,strike_price,crypto_price,mins_left,yes_ask,no_ask,yes_bid,no_bid,yes_depth_1,yes_depth_3,yes_depth_all,no_depth_1,no_depth_3,no_depth_all,yes_levels,no_levels,spread
2026-03-06T04:29:57.403036+00:00,KXETH15M-26MAR052330-30,2079.06,2075.02,0.04,1,100,0,99,0,0,0,1396,9398,98259,0,48,1
2026-03-06T04:29:58.402690+00:00,KXETH15M-26MAR052330-30,2079.06,2075.02,0.03,1,100,0,99,0,0,0,1396,9398,98259,0,48,1
2026-03-06T04:29:59.391629+00:00,KXETH15M-26MAR052330-30,2079.06,2075.02,0.01,1,100,0,99,0,0,0,1396,1398,107194,0,50,1
2026-03-06T04:30:02.615592+00:00,KXETH15M-26MAR052345-45,0,2075.02,14.96,0,100,0,100,105,105,180,305,305,332,6,5,0
2026-03-06T04:30:18.250219+00:00,KXETH15M-26MAR052345-45,2076.54,2076.23,14.7,59,48,52,41,2006,14122,14251,2516,18327,18344,11,7,7
2026-03-06T04:30:19.172106+00:00,KXETH15M-26MAR052345-45,2076.54,2076.23,14.68,56,48,52,44,2006,14122,14202,2516,18327,18344,11,7,4
2026-03-06T04:30:22.243819+00:00,KXETH15M-26MAR052345-45,2076.54,2076.25,14.63,56,48,52,44,2006,14122,15187,2566,18327,19398,12,8,4
2026-03-06T04:30:23.255415+00:00,KXETH15M-26MAR052345-45,2076.54,2076.25,14.61,56,48,52,44,2006,14122,14218,2566,18327,18461,9,9,4
2026-03-06T04:30:28.425470+00:00,KXETH15M-26MAR052345-45,2076.54,2073.6,14.53,56,48,52,44,2006,2302,3061,2566,2617,2653,12,10,4
2026-03-06T04:30:31.516675+00:00,KXETH15M-26MAR052345-45,2076.54,2073.6,14.48,32,73,27,68,2006,2302,3245,2256,2532,3357,16,12,5
2026-03-06T04:30:34.579801+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.42,32,73,27,68,2006,2302,8075,2256,2532,8548,12,17,5
2026-03-06T04:30:35.581310+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.41,32,73,27,68,2006,2302,8075,49536,49812,55765,12,15,5
2026-03-06T04:30:36.759645+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.39,32,73,27,68,2006,2302,8190,49536,49812,55827,14,16,5
2026-03-06T04:30:37.584488+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.37,32,73,27,68,2006,2302,8278,49536,49812,55765,15,14,5
2026-03-06T04:30:38.595556+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.36,32,73,27,68,2007,2304,8196,49536,49812,55770,15,15,5
2026-03-06T04:30:39.603130+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.34,45,61,39,55,2007,2304,8196,25896,26172,32192,15,16,6
2026-03-06T04:30:40.703023+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.32,45,61,39,55,2017,2314,8205,25896,26172,32189,16,17,6
2026-03-06T04:30:41.592983+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.31,45,61,39,55,2017,2314,8120,25896,26172,32129,14,18,6
2026-03-06T04:30:42.585360+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.29,45,61,39,55,2017,2314,3120,25906,26182,27140,16,17,6
2026-03-06T04:30:43.593417+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.27,45,61,39,55,2017,2314,3122,25906,26182,27147,16,19,6
2026-03-06T04:30:44.585315+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.26,45,61,39,55,2017,2315,8218,25906,26182,32148,18,21,6
2026-03-06T04:30:45.687920+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.24,45,61,39,55,0,0,0,0,0,0,0,0,6
2026-03-06T04:30:48.665284+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.19,45,61,39,55,10017,10315,101719,25907,34183,125865,26,26,6
2026-03-06T04:30:51.784081+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.14,36,65,35,64,10017,10315,96021,25907,38183,125217,27,27,1
2026-03-06T04:30:52.706277+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.12,36,65,35,64,10017,10019,92705,25907,38183,120745,24,28,1
2026-03-06T04:30:53.702587+00:00,KXETH15M-26MAR052345-45,2076.54,2073.22,14.11,36,65,35,64,10017,10019,92610,25907,37908,120948,24,29,1
2026-03-06T04:30:54.693980+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,14.09,36,65,35,64,10017,10019,101604,25907,33908,125564,26,28,1
2026-03-06T04:30:55.702407+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,14.07,36,65,35,64,10017,10019,101547,25907,33908,125686,27,31,1
2026-03-06T04:30:56.696861+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,14.06,36,65,35,64,10017,10019,101719,25907,33908,125875,27,34,1
2026-03-06T04:30:59.797850+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,14.0,37,64,36,63,10017,10019,101735,35363,35364,142027,27,35,1
2026-03-06T04:31:00.761065+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,13.99,37,64,36,63,10017,10019,101719,2267,24332,129496,27,35,1
2026-03-06T04:31:01.755611+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,13.97,37,64,36,63,10017,10019,101708,2267,24332,130151,28,37,1
2026-03-06T04:31:02.921131+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,13.95,37,64,36,63,10017,10019,92694,2267,24332,124018,24,39,1
2026-03-06T04:31:05.859808+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,13.9,37,64,36,63,10017,10019,102192,2267,24332,128696,29,42,1
2026-03-06T04:31:08.919331+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,13.85,37,64,36,63,10017,10019,102160,2267,24332,129605,30,42,1
2026-03-06T04:31:09.925306+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,13.84,37,65,35,63,2017,29779,112921,68459,90524,189731,27,43,2
2026-03-06T04:31:10.919738+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,13.82,37,65,35,63,2017,2019,106524,35363,35365,143468,27,43,2
2026-03-06T04:31:11.923238+00:00,KXETH15M-26MAR052345-45,2076.54,2073.92,13.8,37,65,35,63,2017,25779,117922,68459,90525,202140,27,45,2
2026-03-06T04:31:14.977396+00:00,KXETH15M-26MAR052345-45,2076.54,2074.88,13.75,37,65,35,63,2017,25779,117924,35363,35365,148435,28,47,2
2026-03-06T04:31:16.047872+00:00,KXETH15M-26MAR052345-45,2076.54,2074.44,13.73,37,65,35,63,2017,2019,111526,68459,90525,201922,29,49,2
2026-03-06T04:31:16.983938+00:00,KXETH15M-26MAR052345-45,2076.54,2074.44,13.72,37,65,35,63,2017,25779,117864,68459,90525,201744,29,47,2
2026-03-06T04:31:22.169810+00:00,KXETH15M-26MAR052345-45,2076.54,2074.44,13.63,36,65,35,64,2017,25779,117925,68459,90525,196991,30,51,1
2026-03-06T04:31:23.177823+00:00,KXETH15M-26MAR052345-45,2076.54,2074.44,13.61,36,65,35,64,2017,25779,117923,68459,90525,194997,29,53,1
2026-03-06T04:31:24.241814+00:00,KXETH15M-26MAR052345-45,2076.54,2074.44,13.6,36,65,35,64,2017,2019,111472,68459,90525,202057,31,52,1
2026-03-06T04:31:25.155964+00:00,KXETH15M-26MAR052345-45,2076.54,2074.44,13.58,36,65,35,64,2017,25779,117935,68459,90525,202068,31,54,1
2026-03-06T04:31:26.170602+00:00,KXETH15M-26MAR052345-45,2076.54,2074.44,13.56,36,65,35,64,2017,25779,117790,68459,90525,202094,31,53,1
2026-03-06T04:31:27.252343+00:00,KXETH15M-26MAR052345-45,2076.54,2074.44,13.55,36,65,35,64,2017,2019,106546,68459,90525,197245,30,53,1
2026-03-06T04:31:28.182834+00:00,KXETH15M-26MAR052345-45,2076.54,2074.44,13.53,36,65,35,64,35113,43115,137037,68459,90525,197035,32,55,1
2026-03-06T04:31:29.154228+00:00,KXETH15M-26MAR052345-45,2076.54,2074.44,13.52,36,66,34,64,35113,43115,142047,68459,90525,201945,32,56,2
2026-03-06T04:31:34.445162+00:00,KXETH15M-26MAR052345-45,2076.54,2074.53,13.43,36,66,34,64,35113,35115,142067,68459,90525,200282,32,53,2
2026-03-06T04:31:35.474143+00:00,KXETH15M-26MAR052345-45,2076.54,2074.53,13.41,36,66,34,64,2017,32083,129542,68459,90525,200291,32,55,2
2026-03-06T04:31:36.368394+00:00,KXETH15M-26MAR052345-45,2076.54,2074.53,13.4,36,66,34,64,2017,32083,129645,68459,90525,200416,33,55,2
2026-03-06T04:31:37.374696+00:00,KXETH15M-26MAR052345-45,2076.54,2074.53,13.38,36,66,34,64,2017,32083,129554,68459,90525,200248,31,56,2
2026-03-06T04:31:38.362137+00:00,KXETH15M-26MAR052345-45,2076.54,2074.53,13.36,36,66,34,64,2017,32083,129552,68459,90525,200318,33,58,2
2026-03-06T04:31:39.441829+00:00,KXETH15M-26MAR052345-45,2076.54,2074.53,13.35,36,65,35,64,2017,32083,129552,68459,90525,200248,33,57,1
2026-03-06T04:31:40.357647+00:00,KXETH15M-26MAR052345-45,2076.54,2074.53,13.33,36,65,35,64,2017,32083,129379,68459,90525,200270,33,58,1
2026-03-06T04:31:41.364674+00:00,KXETH15M-26MAR052345-45,2076.54,2074.53,13.31,36,65,35,64,2017,32083,129305,68459,90525,199448,32,58,1
2026-03-06T04:31:42.365411+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.3,36,65,35,64,2017,32130,129442,68459,68508,190730,33,59,1
2026-03-06T04:31:43.417269+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.28,36,65,35,64,2017,32197,124632,68459,85123,194884,31,59,1
2026-03-06T04:31:44.382985+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.26,36,65,35,64,2208,32388,124816,68650,68766,190927,31,57,1
2026-03-06T04:31:47.490697+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.21,36,65,35,64,2208,32388,129917,68650,68766,190874,32,62,1
2026-03-06T04:31:48.470001+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.19,36,65,35,64,2208,32388,129824,68650,85314,195085,32,63,1
2026-03-06T04:31:49.505684+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.18,33,68,32,67,2208,32388,125817,68650,85314,186863,32,60,1
2026-03-06T04:31:50.584320+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.16,33,68,32,67,2208,32388,129917,68650,68766,190937,32,62,1
2026-03-06T04:31:51.511523+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.14,33,68,32,67,2208,32388,129917,68650,85314,195145,32,61,1
2026-03-06T04:31:54.541552+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.09,33,68,32,67,2208,32388,130482,68650,85314,195144,32,62,1
2026-03-06T04:31:55.516410+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.08,33,68,32,67,2208,32388,130422,68650,85314,195180,32,62,1
2026-03-06T04:31:56.581404+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.06,33,68,32,67,35304,43420,142358,68650,85314,195179,32,63,1
2026-03-06T04:31:57.531516+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,13.04,33,68,32,67,35304,43420,142360,68650,85314,195005,33,64,1
2026-03-06T04:32:00.577187+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,12.99,33,68,32,67,74900,75016,175068,67150,83814,194141,31,65,1
2026-03-06T04:32:01.605093+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,12.97,33,68,32,67,74900,75016,175068,67150,89330,200000,31,64,1
2026-03-06T04:32:04.659962+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,12.92,33,68,32,67,74900,75016,175069,67150,83814,193449,32,63,1
2026-03-06T04:32:05.664335+00:00,KXETH15M-26MAR052345-45,2076.54,2074.56,12.91,33,68,32,67,74900,75016,175087,67150,83814,185388,32,63,1
2026-03-06T04:32:06.638828+00:00,KXETH15M-26MAR052345-45,2076.54,2074.37,12.89,33,68,32,67,66900,67016,174935,67150,89330,198500,32,62,1
2026-03-06T04:32:07.639139+00:00,KXETH15M-26MAR052345-45,2076.54,2074.37,12.87,33,68,32,67,66900,67016,175087,67150,83814,193487,32,62,1
2026-03-06T04:32:10.703796+00:00,KXETH15M-26MAR052345-45,2076.54,2074.37,12.82,36,67,33,64,66900,67016,175087,67150,89330,200071,32,62,3
2026-03-06T04:32:13.746475+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.77,36,67,33,64,66900,67016,175087,67150,83814,193559,32,63,3
2026-03-06T04:32:14.755259+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.76,36,67,33,64,66900,67016,175202,67150,83814,193559,32,63,3
2026-03-06T04:32:15.776055+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.74,36,67,33,64,74900,75016,175202,67150,89330,200072,32,63,3
2026-03-06T04:32:16.762343+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.72,36,67,33,64,66900,67016,175088,67150,83814,193499,32,63,3
2026-03-06T04:32:17.808318+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.7,36,67,33,64,74900,75016,175090,67150,89330,199893,31,65,3
2026-03-06T04:32:18.765528+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.69,36,67,33,64,74900,75016,170091,67150,89330,194812,31,66,3
2026-03-06T04:32:19.781290+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.67,33,70,30,67,74900,75016,170089,67150,89330,194973,30,65,3
2026-03-06T04:32:20.769464+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.66,33,70,30,67,74900,75016,175201,67150,89330,199912,30,65,3
2026-03-06T04:32:21.744060+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.64,33,70,30,67,74900,75016,175087,67150,89330,199852,30,65,3
2026-03-06T04:32:24.866783+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.59,33,70,30,67,708,30888,128802,67150,89330,199894,30,66,3
2026-03-06T04:32:25.803220+00:00,KXETH15M-26MAR052345-45,2076.54,2074.35,12.57,33,70,30,67,708,30888,128675,67150,83814,193381,30,66,3
2026-03-06T04:32:28.027352+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.54,33,70,30,67,33804,41920,140845,67150,83814,193563,29,66,3
2026-03-06T04:32:29.094120+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.52,33,70,30,67,0,0,0,0,0,0,0,0,3
2026-03-06T04:32:32.047432+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.47,32,71,29,68,74900,75016,170160,67150,89330,194895,28,68,3
2026-03-06T04:32:37.119978+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.38,32,71,29,68,74900,75016,175095,67150,83814,193577,27,68,3
2026-03-06T04:32:38.133776+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.37,32,71,29,68,74900,75016,175160,67150,89330,200029,29,69,3
2026-03-06T04:32:39.212912+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.35,32,71,29,68,74900,75016,175219,67150,89330,199033,28,70,3
2026-03-06T04:32:40.114155+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.33,30,73,27,70,74900,75016,169720,67150,89330,195030,28,70,3
2026-03-06T04:32:41.149638+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.32,30,73,27,70,708,824,97408,67150,89330,194814,27,70,3
2026-03-06T04:32:42.204004+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.3,30,73,27,70,708,20584,103760,67150,89330,194966,25,70,3
2026-03-06T04:32:43.151534+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.28,30,73,27,70,708,16584,108763,67150,89330,199934,26,71,3
2026-03-06T04:32:44.128878+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.27,30,73,27,70,708,16584,108763,67150,89330,199974,26,70,3
2026-03-06T04:32:45.417187+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.25,30,73,27,70,708,24584,116890,67150,89330,200035,27,69,3
2026-03-06T04:32:46.246099+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.23,30,73,27,70,708,24584,116503,67150,89330,194725,26,70,3
2026-03-06T04:32:47.141504+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.22,30,73,27,70,24348,36464,119768,67150,89330,200095,28,69,3
2026-03-06T04:32:52.329475+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.13,31,71,29,69,708,24584,116852,67150,89330,194741,27,68,2
2026-03-06T04:32:53.334157+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.11,31,71,29,69,708,24584,116852,67150,89330,198560,27,68,2
2026-03-06T04:32:54.416328+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.1,31,71,29,69,708,24584,116760,67150,89330,200051,27,68,2
2026-03-06T04:32:55.507182+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.08,31,71,29,69,708,28584,109639,67150,89330,192595,27,67,2
2026-03-06T04:32:56.332256+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.06,31,71,29,69,708,28584,111889,67150,89330,195045,28,68,2
2026-03-06T04:32:59.396455+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,12.01,31,70,30,69,708,24584,116889,67150,89330,200045,29,67,1
2026-03-06T04:33:00.451193+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,11.99,31,70,30,69,708,20644,112941,67150,89330,201333,30,67,1
2026-03-06T04:33:01.429228+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,11.98,31,70,30,69,708,12644,112942,67150,89330,199804,31,66,1
2026-03-06T04:33:02.420917+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,11.96,31,70,30,69,708,28584,111652,67150,89330,188221,30,65,1
2026-03-06T04:33:05.460882+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,11.91,31,70,30,69,24348,24464,116502,67150,89330,199771,30,65,1
2026-03-06T04:33:10.592153+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,11.82,39,65,35,61,708,824,92932,67150,67266,182697,32,62,4
2026-03-06T04:33:11.592818+00:00,KXETH15M-26MAR052345-45,2076.54,2073.93,11.81,39,65,35,61,708,824,92934,67150,67266,182356,32,61,4
2026-03-06T04:33:12.640017+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.79,39,65,35,61,55988,56104,148464,67150,67266,181206,32,61,4
2026-03-06T04:33:13.613161+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.77,39,65,35,61,55988,56104,148467,67150,67266,182517,31,61,4
2026-03-06T04:33:14.588341+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.76,39,65,35,61,55988,56104,148265,958,1074,118837,33,61,4
2026-03-06T04:33:15.726023+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.74,39,65,35,61,55988,56104,148365,958,1074,118631,33,61,4
2026-03-06T04:33:16.584509+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.72,39,65,35,61,55988,56104,148217,958,1074,118588,32,61,4
2026-03-06T04:33:17.598322+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.71,39,65,35,61,55988,56104,148465,958,1074,118738,33,61,4
2026-03-06T04:33:18.610592+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.69,39,65,35,61,55988,56104,148137,958,1074,119168,34,60,4
2026-03-06T04:33:19.602912+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.67,40,62,38,60,55988,56104,148341,958,1074,119110,34,60,2
2026-03-06T04:33:20.583524+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.66,40,62,38,60,55988,56104,148438,958,1074,119050,33,60,2
2026-03-06T04:33:23.766329+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.61,40,62,38,60,709,28585,110821,958,1186,111833,32,60,2
2026-03-06T04:33:24.738282+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.59,40,62,38,60,59989,60105,143465,958,17734,116770,33,59,2
2026-03-06T04:33:25.676589+00:00,KXETH15M-26MAR052345-45,2076.54,2075.0,11.57,40,62,38,60,55989,56105,148465,958,17734,123120,35,59,2
2026-03-06T04:33:28.730661+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.52,40,62,38,60,709,24585,116658,958,1186,119210,34,58,2
2026-03-06T04:33:29.751617+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.51,42,59,41,58,709,24585,116858,958,1186,119210,35,58,1
2026-03-06T04:33:30.793949+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.49,42,59,41,58,709,28585,111844,958,17734,113811,34,55,1
2026-03-06T04:33:31.773069+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.47,42,59,41,58,709,28585,111891,958,17734,118104,35,55,1
2026-03-06T04:33:32.703662+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.46,42,59,41,58,709,24585,116951,958,17734,114752,36,54,1
2026-03-06T04:33:33.717708+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.44,42,59,41,58,709,24585,116824,958,17734,122832,33,54,1
2026-03-06T04:33:34.710731+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.42,42,59,41,58,709,825,110520,958,1186,119135,35,55,1
2026-03-06T04:33:35.731992+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.41,42,59,41,58,709,825,110520,958,1186,119313,35,55,1
2026-03-06T04:33:36.751075+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.39,42,59,41,58,709,825,109419,958,1186,118231,32,55,1
2026-03-06T04:33:37.708648+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.37,42,59,41,58,709,825,110521,958,1186,119423,34,56,1
2026-03-06T04:33:38.738700+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.36,42,59,41,58,709,825,110321,958,1186,119323,34,56,1
2026-03-06T04:33:39.803811+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.34,44,59,41,56,66901,67017,175137,958,1186,119323,33,56,3
2026-03-06T04:33:40.705628+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.32,44,59,41,56,33805,33921,140918,958,1186,119017,36,53,3
2026-03-06T04:33:41.727382+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.31,44,59,41,56,33805,33921,140975,958,1186,119015,38,53,3
2026-03-06T04:33:42.721661+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.29,44,59,41,56,33805,33921,140915,958,1186,119065,37,53,3
2026-03-06T04:33:43.752087+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.27,44,59,41,56,33805,33921,140975,958,1186,119065,38,53,3
2026-03-06T04:33:44.693648+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.26,44,59,41,56,33805,33921,140975,958,1186,119063,37,53,3
2026-03-06T04:33:45.720253+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.24,44,59,41,56,709,22889,128442,34054,34282,147570,38,52,3
2026-03-06T04:33:46.750104+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.22,44,59,41,56,709,22889,128442,34054,34282,147570,39,52,3
2026-03-06T04:33:47.773900+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.21,44,59,41,56,0,0,0,0,0,0,0,0,3
2026-03-06T04:33:48.701393+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.19,44,59,41,56,709,22889,128442,34054,34282,147689,38,55,3
2026-03-06T04:33:49.697998+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.17,45,56,44,55,709,22889,128416,34054,34282,147689,38,55,1
2026-03-06T04:33:50.732090+00:00,KXETH15M-26MAR052345-45,2076.54,2075.57,11.16,45,56,44,55,709,22889,128416,34054,34282,147689,36,55,1
2026-03-06T04:33:51.710421+00:00,KXETH15M-26MAR052345-45,2076.54,2075.88,11.14,45,56,44,55,709,22889,128402,34054,34282,147689,37,55,1
2026-03-06T04:33:52.741051+00:00,KXETH15M-26MAR052345-45,2076.54,2075.88,11.12,45,56,44,55,709,22889,128402,34054,34282,147628,37,53,1
2026-03-06T04:33:53.706277+00:00,KXETH15M-26MAR052345-45,2076.54,2075.88,11.11,45,56,44,55,709,22889,123412,34054,34282,142681,38,52,1
2026-03-06T04:33:54.910038+00:00,KXETH15M-26MAR052345-45,2076.54,2075.88,11.09,45,56,44,55,66901,67017,168850,983,17759,115333,35,46,1
2026-03-06T04:33:57.807317+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,11.04,45,56,44,55,24349,32465,115627,34054,34282,129490,41,41,1
2026-03-06T04:33:58.797263+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,11.02,45,56,44,55,709,825,83889,24598,36826,120222,40,40,1
2026-03-06T04:34:01.844207+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.97,59,42,58,41,59989,60105,148511,24598,32826,125278,40,41,1
2026-03-06T04:34:02.850874+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.95,59,42,58,41,709,12645,111847,958,13006,112303,40,41,1
2026-03-06T04:34:03.834018+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.94,59,42,58,41,709,12645,107756,958,13006,108243,40,39,1
2026-03-06T04:34:04.833192+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.92,59,42,58,41,709,12645,107907,958,13006,108443,42,39,1
2026-03-06T04:34:05.862146+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.9,59,42,58,41,709,12645,112910,958,28946,112382,43,38,1
2026-03-06T04:34:06.845360+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.89,59,42,58,41,709,12645,112652,24598,36826,120443,40,38,1
2026-03-06T04:34:07.851895+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.87,59,42,58,41,709,825,110548,958,24946,117505,42,39,1
2026-03-06T04:34:08.836488+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.85,59,42,58,41,709,825,110549,24598,32826,125164,43,39,1
2026-03-06T04:34:09.878244+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.84,61,41,59,39,66901,67017,175165,24598,32826,125285,43,39,2
2026-03-06T04:34:12.983138+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.78,61,41,59,39,66901,67017,170041,958,1186,84624,43,35,2
2026-03-06T04:34:13.920508+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.77,61,41,59,39,709,825,105167,958,1186,84421,41,35,2
2026-03-06T04:34:14.935322+00:00,KXETH15M-26MAR052345-45,2076.54,2076.33,10.75,61,41,59,39,24349,24465,107476,958,1186,84711,42,29,2
2026-03-06T04:34:20.096299+00:00,KXETH15M-26MAR052345-45,2076.54,2078.72,10.67,68,33,67,32,709,825,84053,958,1186,84660,44,24,1
2026-03-06T04:34:21.140623+00:00,KXETH15M-26MAR052345-45,2076.54,2078.72,10.65,68,33,67,32,734,850,84212,958,1186,84770,42,28,1
2026-03-06T04:34:22.041184+00:00,KXETH15M-26MAR052345-45,2076.54,2078.72,10.63,68,33,67,32,734,850,88894,958,1186,93278,43,30,1
2026-03-06T04:34:23.020489+00:00,KXETH15M-26MAR052345-45,2076.54,2078.72,10.62,68,33,67,32,709,825,82714,958,1186,83205,40,31,1
2026-03-06T04:34:24.032144+00:00,KXETH15M-26MAR052345-45,2076.54,2078.72,10.6,68,33,67,32,709,825,84274,958,1186,84514,41,31,1
